Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,Category
16-04-2001,26.0,32.0,27.4,82.0,0.1,2.5,2.0,250.0,0.0,W ,Sun
17-04-2001,25.0,30.8,27.6,82.0,4.1,0.5,3.0,360.0,1.0,W ,Drizzle
18-04-2001,25.0,31.6,28.0,79.0,1.8,3.2,4.0,200.0,2.0,N ,Drizzle
19-04-2001,24.0,31.6,27.9,78.0,23.9,8.0,4.0,250.0,2.0,N ,Rain
20-04-2001,24.0,32.0,27.7,77.0,0.0,8.0,4.0,340.0,1.0,W ,Sun
21-04-2001,25.0,32.0,28.1,73.0,0.0,5.5,4.0,360.0,1.0,N ,Sun
22-04-2001,25.0,32.7,28.2,76.0,0.0,8.0,3.0,360.0,1.0,N ,Sun
23-04-2001,25.0,34.0,29.2,74.0,0.0,8.0,3.0,20.0,2.0,N ,Sun
24-04-2001,25.0,32.0,28.7,79.0,0.0,3.0,4.0,250.0,2.0,N ,Sun
25-04-2001,24.0,32.6,27.7,79.0,9.8,5.0,5.0,340.0,2.0,N ,Rain
26-04-2001,26.0,32.7,28.7,75.0,0.0,8.0,4.0,100.0,2.0,W ,Sun
27-04-2001,25.0,33.3,29.2,78.0,0.0,6.0,6.0,40.0,1.0,N ,Sun
28-04-2001,26.0,32.8,28.3,79.0,0.0,8.0,3.0,360.0,1.0,N ,Sun
29-04-2001,27.0,33.0,29.2,73.0,0.0,8.0,4.0,360.0,1.0,N ,Sun
30-04-2001,26.0,32.0,29.3,77.0,0.0,4.0,4.0,300.0,0.0,E ,Sun
01-05-2001,25.0,33.0,29.2,75.0,0.2,3.5,4.0,10.0,2.0,N ,Sun
02-05-2001,25.0,32.7,28.8,72.0,3.0,7.0,4.0,300.0,2.0,N ,Drizzle
03-05-2001,26.0,32.3,28.4,78.0,0.7,2.5,4.0,90.0,1.0,E ,Sun
04-05-2001,25.0,33.1,29.3,74.0,0.8,8.0,3.0,90.0,2.0,N ,Sun
05-05-2001,26.0,33.8,28.6,76.0,8888.0,7.7,3.0,360.0,2.0,N ,Rain
06-05-2001,26.0,34.4,29.4,75.0,0.0,8.0,4.0,10.0,2.0,N ,Sun
07-05-2001,26.0,34.4,29.9,73.0,0.0,8.0,4.0,350.0,2.0,N ,Sun
08-05-2001,26.0,33.2,29.3,77.0,0.0,7.5,5.0,360.0,2.0,N ,Sun
09-05-2001,24.0,33.6,29.3,74.0,25.0,8.0,3.0,350.0,1.0,N ,Rain
10-05-2001,26.0,33.0,29.1,76.0,0.0,8.0,4.0,340.0,0.0,N ,Sun
11-05-2001,26.0,32.8,29.2,77.0,0.3,8.0,4.0,20.0,1.0,N ,Sun
12-05-2001,26.0,32.8,28.8,72.0,0.0,3.0,4.0,30.0,1.0,N ,Sun
13-05-2001,26.0,32.6,28.5,75.0,3.0,4.0,3.0,350.0,1.0,N ,Drizzle
14-05-2001,26.0,32.0,28.7,78.0,0.0,2.5,3.0,360.0,1.0,N ,Sun
15-05-2001,26.0,34.2,29.9,72.0,0.0,6.0,4.0,60.0,2.0,N ,Sun
16-05-2001,27.0,34.5,29.2,75.0,0.0,8.0,4.0,300.0,2.0,E ,Sun
17-05-2001,26.0,32.6,29.0,74.0,0.0,7.5,7.0,90.0,2.0,E ,Sun
18-05-2001,24.0,28.6,26.6,86.0,28.8,0.0,5.0,70.0,0.0,E ,Rain
19-05-2001,25.0,31.0,28.2,75.0,0.0,0.4,3.0,350.0,1.0,N ,Sun
20-05-2001,25.0,32.8,28.6,78.0,0.0,8.0,3.0,360.0,1.0,N ,Sun
21-05-2001,26.0,33.6,29.3,74.0,0.0,8.0,3.0,20.0,1.0,N ,Sun
22-05-2001,25.0,33.6,29.0,74.0,0.0,5.5,4.0,100.0,2.0,N ,Sun
23-05-2001,25.0,33.1,28.8,74.0,0.0,8.0,5.0,220.0,2.0,N ,Sun
24-05-2001,26.0,32.2,28.4,75.0,3.4,5.0,4.0,300.0,1.0,NW,Drizzle
25-05-2001,25.0,33.5,28.9,74.0,0.0,7.0,4.0,90.0,1.0,E ,Sun
26-05-2001,25.0,31.0,27.8,80.0,0.0,0.0,3.0,80.0,1.0,E ,Sun
27-05-2001,26.0,31.4,28.5,76.0,0.0,0.0,3.0,300.0,2.0,E ,Sun
28-05-2001,26.0,33.0,28.8,75.0,0.0,8.0,5.0,120.0,2.0,E ,Sun
29-05-2001,26.0,29.5,27.6,82.0,0.0,0.0,3.0,310.0,0.0,NW,Sun
30-05-2001,26.0,32.6,28.4,76.0,1.0,4.5,5.0,320.0,2.0,E ,Drizzle
31-05-2001,25.0,32.8,28.7,78.0,0.0,3.4,4.0,340.0,0.0,E ,Sun
01-06-2001,25.0,33.2,28.9,77.0,3.4,6.0,5.0,360.0,1.0,N ,Drizzle
02-06-2001,25.0,32.6,28.1,78.0,0.0,4.4,3.0,360.0,1.0,NE,Sun
03-06-2001,25.0,32.8,28.6,76.0,0.0,3.0,3.0,30.0,0.0,NE,Sun
04-06-2001,24.0,33.1,28.6,78.0,11.7,0.7,3.0,100.0,1.0,E ,Rain
05-06-2001,25.0,30.4,26.9,87.0,0.2,2.0,3.0,60.0,0.0,E ,Sun
06-06-2001,24.0,32.6,28.1,78.0,18.8,8.0,4.0,90.0,2.0,N ,Rain
07-06-2001,24.0,31.7,27.3,78.0,8888.0,6.0,6.0,70.0,1.0,N ,Rain
08-06-2001,24.0,31.5,26.9,84.0,8.4,1.4,3.0,360.0,0.0,N ,Rain
09-06-2001,24.0,30.0,25.4,90.0,45.5,1.3,3.0,20.0,0.0,NE,Rain
10-06-2001,24.0,32.4,27.3,82.0,10.4,4.5,3.0,50.0,0.0,NE,Rain
11-06-2001,24.0,33.5,28.4,78.0,0.5,3.5,5.0,360.0,2.0,W ,Sun
12-06-2001,25.0,32.3,27.8,79.0,0.0,4.0,5.0,20.0,1.0,E ,Sun
13-06-2001,26.0,32.2,28.6,79.0,0.0,4.8,4.0,340.0,1.0,N ,Sun
14-06-2001,23.0,30.2,27.2,89.0,32.9,2.0,4.0,10.0,1.0,N ,Rain
15-06-2001,24.0,32.0,27.8,79.0,9.9,3.0,3.0,80.0,4.0,NE,Rain
16-06-2001,24.0,31.2,26.8,81.0,0.5,2.2,4.0,360.0,2.0,N ,Sun
17-06-2001,24.0,31.0,26.7,82.0,0.0,2.0,3.0,240.0,1.0,W ,Sun
18-06-2001,23.0,33.0,28.4,74.0,0.0,5.3,4.0,50.0,2.0,N ,Sun
19-06-2001,24.0,31.8,27.2,68.0,0.0,5.0,4.0,30.0,2.0,N ,Sun
20-06-2001,24.0,32.2,28.0,68.0,0.0,4.0,4.0,360.0,2.0,NW,Sun
21-06-2001,24.0,31.6,27.5,71.0,0.0,6.0,4.0,320.0,2.0,N ,Sun
22-06-2001,25.0,32.2,27.6,75.0,0.0,6.5,4.0,90.0,1.0,E ,Sun
23-06-2001,24.0,32.2,28.4,74.0,0.0,4.5,4.0,20.0,1.0,N ,Sun
24-06-2001,25.0,32.8,28.4,76.0,0.0,4.0,4.0,100.0,2.0,E ,Sun
25-06-2001,25.0,32.2,28.7,77.0,0.0,5.3,4.0,10.0,2.0,E ,Sun
26-06-2001,25.0,32.6,28.4,80.0,0.0,2.0,4.0,360.0,1.0,N ,Sun
27-06-2001,25.0,32.4,29.2,78.0,0.0,5.5,4.0,360.0,2.0,N ,Sun
28-06-2001,25.0,32.1,28.3,79.0,0.0,4.4,5.0,310.0,1.0,W ,Sun
29-06-2001,25.0,32.2,28.1,76.0,0.0,6.0,3.0,360.0,1.0,N ,Sun
30-06-2001,25.0,32.9,28.2,78.0,8888.0,5.0,4.0,350.0,1.0,N ,Rain
01-07-2001,25.0,33.5,28.9,72.0,0.0,6.5,4.0,10.0,1.0,N ,Sun
02-07-2001,24.0,34.4,28.8,69.0,0.0,6.5,3.0,20.0,2.0,N ,Sun
03-07-2001,23.0,31.6,27.2,70.0,0.0,7.0,3.0,10.0,1.0,N ,Sun
04-07-2001,22.0,31.6,27.0,64.0,0.0,1.7,6.0,60.0,1.0,N ,Sun
05-07-2001,22.0,32.0,26.2,64.0,0.0,7.0,4.0,80.0,1.0,E ,Sun
06-07-2001,23.0,32.2,26.5,69.0,0.0,8.0,4.0,30.0,1.0,N ,Sun
07-07-2001,24.0,32.4,27.8,72.0,0.0,8.0,4.0,80.0,1.0,NE,Sun
08-07-2001,26.0,33.4,28.3,78.0,0.0,8.0,4.0,20.0,1.0,N ,Sun
09-07-2001,25.0,32.8,28.8,78.0,0.0,5.3,4.0,10.0,2.0,N ,Sun
10-07-2001,24.0,33.0,27.5,81.0,0.0,8.0,7.0,360.0,2.0,N ,Sun
11-07-2001,24.0,31.9,27.5,79.0,9.1,8.0,4.0,40.0,1.0,N ,Rain
12-07-2001,25.0,31.9,27.8,78.0,0.0,8.0,4.0,360.0,1.0,N ,Sun
13-07-2001,25.0,31.2,27.6,82.0,0.0,1.2,3.0,350.0,1.0,N ,Sun
14-07-2001,25.0,33.6,28.2,83.0,0.0,7.5,3.0,40.0,1.0,N ,Sun
15-07-2001,26.0,33.6,28.9,79.0,0.0,8.0,4.0,80.0,1.0,E ,Sun
16-07-2001,25.0,33.1,29.1,79.0,0.0,8.0,3.0,90.0,1.0,E ,Sun
17-07-2001,25.0,32.2,27.9,78.0,0.0,6.0,5.0,30.0,1.0,N ,Sun
18-07-2001,25.0,30.0,26.5,85.0,0.0,5.0,4.0,60.0,2.0,E ,Sun
19-07-2001,25.0,31.9,27.3,86.0,11.6,6.0,4.0,70.0,1.0,E ,Rain
20-07-2001,25.0,32.3,27.7,80.0,0.0,3.2,3.0,40.0,2.0,N ,Sun
21-07-2001,25.0,30.2,27.3,82.0,9.3,0.5,3.0,90.0,1.0,E ,Rain
22-07-2001,24.0,29.2,26.3,87.0,0.4,0.0,3.0,10.0,2.0,N ,Sun
23-07-2001,25.0,32.5,28.1,78.0,0.0,8.0,6.0,40.0,2.0,N ,Sun
24-07-2001,25.0,32.0,28.4,77.0,0.0,8.0,5.0,50.0,2.0,N ,Sun
25-07-2001,24.0,32.4,28.1,80.0,0.0,7.0,4.0,10.0,1.0,N ,Sun
26-07-2001,25.0,32.4,27.3,82.0,0.0,8.0,4.0,70.0,1.0,E ,Sun
27-07-2001,24.0,32.6,28.6,74.0,0.0,8.0,4.0,70.0,2.0,E ,Sun
28-07-2001,24.0,33.0,28.4,77.0,0.0,7.0,3.0,10.0,1.0,N ,Sun
29-07-2001,25.0,33.0,28.5,75.0,0.0,8.0,3.0,10.0,1.0,N ,Sun
30-07-2001,26.0,32.4,28.9,79.0,0.0,7.0,4.0,90.0,1.0,E ,Sun
31-07-2001,25.0,33.7,28.4,78.0,0.0,8.0,4.0,10.0,2.0,N ,Sun
01-08-2001,25.0,32.4,28.2,72.0,0.0,8.0,4.0,70.0,2.0,E ,Sun
02-08-2001,24.0,32.5,28.3,78.0,10.2,8.0,5.0,360.0,1.0,N ,Rain
03-08-2001,25.0,30.6,26.8,87.0,50.2,1.5,4.0,360.0,0.0,N ,Rain
04-08-2001,24.0,30.8,26.9,88.0,6.5,3.5,3.0,10.0,1.0,N ,Rain
05-08-2001,25.0,33.0,28.1,79.0,0.0,3.0,4.0,10.0,1.0,N ,Sun
06-08-2001,24.0,32.8,28.3,73.0,0.0,7.8,5.0,20.0,1.0,N ,Sun
07-08-2001,25.0,32.4,28.0,74.0,0.0,8.0,5.0,70.0,2.0,N ,Sun
08-08-2001,26.0,32.4,28.3,80.0,0.0,8.0,4.0,80.0,2.0,E ,Sun
09-08-2001,25.0,32.4,28.4,81.0,0.0,8.0,4.0,30.0,2.0,N ,Sun
10-08-2001,25.0,32.2,28.0,83.0,5.3,2.5,4.0,360.0,2.0,N ,Rain
11-08-2001,25.0,31.9,28.4,80.0,0.0,5.1,3.0,40.0,2.0,N ,Sun
12-08-2001,25.0,32.0,28.4,79.0,0.0,7.5,4.0,360.0,2.0,N ,Sun
13-08-2001,25.0,32.3,28.5,77.0,7.2,7.0,4.0,70.0,1.0,NE,Rain
14-08-2001,25.0,31.0,27.6,82.0,0.7,5.5,4.0,360.0,1.0,N ,Sun
15-08-2001,24.0,32.0,28.0,81.0,0.0,8.0,4.0,90.0,1.0,E ,Sun
16-08-2001,25.0,32.4,28.5,76.0,0.0,7.1,4.0,120.0,2.0,E ,Sun
17-08-2001,24.0,33.4,28.9,67.0,8.6,8.0,4.0,70.0,2.0,E ,Rain
18-08-2001,25.0,33.6,28.0,68.0,0.0,6.2,4.0,10.0,1.0,N ,Sun
19-08-2001,24.0,31.4,28.4,70.0,0.0,2.0,3.0,90.0,1.0,N ,Sun
20-08-2001,25.0,33.1,27.9,66.0,0.0,8.0,4.0,150.0,1.0,E ,Sun
21-08-2001,25.0,31.7,28.0,73.0,0.0,8.0,4.0,300.0,1.0,N ,Sun
22-08-2001,25.0,32.6,28.6,75.0,0.0,7.0,5.0,360.0,2.0,N ,Sun
23-08-2001,25.0,33.4,28.3,74.0,0.0,6.6,5.0,10.0,2.0,N ,Sun
24-08-2001,25.0,32.0,28.3,72.0,0.0,6.0,4.0,20.0,2.0,N ,Sun
25-08-2001,25.0,32.4,28.3,70.0,0.0,6.0,4.0,20.0,1.0,N ,Sun
26-08-2001,26.0,33.0,29.1,64.0,0.0,4.5,3.0,20.0,0.0,N ,Sun
27-08-2001,26.0,32.0,28.7,64.0,0.0,8.0,5.0,350.0,2.0,N ,Sun
28-08-2001,25.0,32.2,28.6,69.0,0.0,5.5,3.0,10.0,1.0,N ,Sun
29-08-2001,26.0,33.2,28.5,62.0,0.0,6.5,4.0,20.0,1.0,N ,Sun
30-08-2001,26.0,33.9,28.6,68.0,0.0,8.0,6.0,360.0,2.0,N ,Sun
31-08-2001,25.0,33.2,29.2,71.0,0.0,4.5,5.0,20.0,2.0,N ,Sun
01-09-2001,26.0,33.6,28.7,74.0,0.0,7.0,5.0,10.0,1.0,N ,Sun
02-09-2001,26.0,33.5,28.8,77.0,0.0,6.0,3.0,360.0,1.0,N ,Sun
03-09-2001,25.0,32.6,28.0,76.0,5.0,4.7,5.0,20.0,1.0,N ,Drizzle
04-09-2001,24.0,33.0,28.2,76.0,0.0,0.0,4.0,20.0,1.0,N ,Sun
05-09-2001,26.0,31.6,27.9,75.0,0.0,2.0,5.0,360.0,2.0,N ,Sun
06-09-2001,25.0,33.2,28.3,74.0,0.0,8.0,4.0,170.0,2.0,S ,Sun
07-09-2001,25.0,31.8,28.5,80.0,3.1,3.5,4.0,280.0,2.0,N ,Drizzle
08-09-2001,26.0,33.4,28.2,76.0,0.0,8.0,4.0,360.0,1.0,N ,Sun
09-09-2001,26.0,33.1,29.0,72.0,0.0,7.2,6.0,40.0,2.0,N ,Sun
10-09-2001,26.0,32.5,29.2,71.0,0.0,8.0,5.0,20.0,2.0,N ,Sun
11-09-2001,25.0,32.8,28.7,72.0,0.0,4.0,5.0,360.0,1.0,N ,Sun
12-09-2001,26.0,32.6,28.5,74.0,8888.0,2.0,4.0,70.0,2.0,NE,Rain
13-09-2001,25.0,33.2,29.4,72.0,0.6,7.5,6.0,360.0,2.0,N ,Sun
14-09-2001,26.0,34.0,29.1,74.0,0.0,8.0,5.0,20.0,2.0,N ,Sun
15-09-2001,26.0,35.2,29.6,67.0,0.0,8.0,6.0,10.0,1.0,N ,Sun
16-09-2001,26.0,34.7,29.6,66.0,0.0,8.0,4.0,20.0,2.0,N ,Sun
17-09-2001,26.0,34.0,29.3,68.0,0.0,8.0,3.0,10.0,1.0,N ,Sun
18-09-2001,25.0,33.2,29.3,70.0,0.2,8.0,4.0,10.0,1.0,N ,Sun
19-09-2001,26.0,33.2,29.1,72.0,0.0,8.0,3.0,50.0,1.0,NE,Sun
20-09-2001,25.0,32.6,28.4,72.0,0.7,6.2,4.0,320.0,2.0,N ,Sun
21-09-2001,25.0,32.8,29.3,70.0,0.0,7.5,5.0,40.0,2.0,E ,Sun
22-09-2001,26.0,33.4,28.4,73.0,0.0,6.0,3.0,350.0,1.0,NE,Sun
23-09-2001,25.0,32.8,28.1,76.0,0.5,7.5,4.0,200.0,2.0,N ,Sun
24-09-2001,26.0,34.0,29.0,72.0,0.0,8.0,5.0,20.0,1.0,N ,Sun
25-09-2001,26.0,35.4,29.9,70.0,0.0,7.0,4.0,10.0,1.0,E ,Sun
26-09-2001,26.0,33.0,29.5,70.0,0.0,2.0,5.0,360.0,1.0,N ,Sun
27-09-2001,26.0,33.6,28.8,74.0,0.0,6.2,5.0,40.0,2.0,SE,Sun
28-09-2001,25.0,33.4,29.6,68.0,0.0,4.5,4.0,20.0,2.0,NE,Sun
29-09-2001,25.0,33.4,28.3,77.0,0.0,5.0,5.0,40.0,2.0,N ,Sun
30-09-2001,25.0,32.8,27.8,75.0,0.7,3.0,5.0,20.0,2.0,N ,Sun
01-10-2001,24.0,33.0,28.0,79.0,39.3,5.0,6.0,10.0,1.0,N ,Rain
02-10-2001,24.0,28.0,26.2,84.0,21.3,0.0,3.0,250.0,1.0,W ,Rain
03-10-2001,24.0,32.0,28.0,80.0,0.0,5.0,3.0,350.0,1.0,N ,Sun
04-10-2001,25.0,32.3,28.2,78.0,0.0,1.5,4.0,50.0,2.0,NE,Sun
05-10-2001,25.0,32.8,29.1,73.0,0.0,8.0,4.0,10.0,2.0,N ,Sun
06-10-2001,25.0,32.4,28.5,74.0,0.0,6.5,4.0,120.0,2.0,NE,Sun
07-10-2001,26.0,30.8,27.5,74.0,0.0,0.8,4.0,360.0,3.0,N ,Sun
08-10-2001,24.0,33.0,28.6,70.0,0.0,7.0,7.0,270.0,3.0,W ,Sun
09-10-2001,24.0,32.5,27.8,80.0,0.0,5.0,4.0,260.0,2.0,W ,Sun
10-10-2001,24.0,32.4,28.3,75.0,19.6,6.5,4.0,20.0,2.0,N ,Rain
11-10-2001,25.0,32.1,27.7,82.0,0.5,2.8,4.0,340.0,2.0,N ,Sun
12-10-2001,25.0,32.2,28.5,76.0,1.4,7.0,4.0,340.0,2.0,N ,Drizzle
13-10-2001,26.0,32.0,28.1,75.0,0.0,8.0,4.0,340.0,2.0,N ,Sun
14-10-2001,25.0,30.8,28.1,72.0,1.2,4.8,4.0,150.0,2.0,SE,Drizzle
15-10-2001,25.0,31.0,27.7,83.0,0.7,1.0,3.0,360.0,0.0,NE,Sun
16-10-2001,24.0,31.8,27.3,84.0,2.4,2.0,5.0,10.0,2.0,N ,Drizzle
17-10-2001,25.0,33.4,28.0,80.0,0.0,6.5,4.0,360.0,2.0,N ,Sun
18-10-2001,26.0,31.9,27.8,80.0,0.4,0.0,3.0,360.0,1.0,N ,Sun
19-10-2001,25.0,31.2,28.0,80.0,8888.0,0.5,5.0,80.0,2.0,N ,Rain
20-10-2001,26.0,32.2,27.8,76.0,0.0,2.5,4.0,350.0,2.0,N ,Sun
21-10-2001,25.0,30.8,27.9,86.0,20.0,0.5,5.0,360.0,2.0,N ,Rain
22-10-2001,26.0,31.6,28.0,80.0,0.0,5.0,4.0,360.0,1.0,N ,Sun
23-10-2001,25.0,31.8,27.9,78.0,0.2,4.3,4.0,360.0,2.0,N ,Sun
24-10-2001,25.0,29.9,27.5,84.0,4.1,0.0,3.0,360.0,0.0,E ,Drizzle
25-10-2001,26.0,33.0,28.8,82.0,0.0,7.4,4.0,50.0,2.0,N ,Sun
26-10-2001,25.0,31.8,28.2,82.0,10.0,3.0,5.0,260.0,1.0,N ,Rain
27-10-2001,26.0,31.5,28.0,80.0,2.0,4.2,5.0,200.0,1.0,SE,Drizzle
28-10-2001,26.0,29.4,27.2,82.0,0.0,3.5,4.0,160.0,1.0,S ,Sun
29-10-2001,24.0,32.8,27.8,85.0,17.2,4.0,5.0,70.0,2.0,E ,Rain
30-10-2001,25.0,32.2,27.5,82.0,7.6,2.5,4.0,10.0,1.0,N ,Rain
31-10-2001,25.0,33.0,28.2,78.0,0.0,6.0,4.0,10.0,1.0,N ,Sun
01-11-2001,24.0,30.9,26.3,91.0,19.9,0.4,5.0,150.0,1.0,SE,Rain
02-11-2001,25.0,32.4,28.2,82.0,0.0,5.0,4.0,90.0,1.0,N ,Sun
03-11-2001,25.0,32.1,28.3,82.0,0.0,3.0,3.0,360.0,0.0,N ,Sun
04-11-2001,25.0,32.9,29.1,79.0,0.0,5.5,6.0,30.0,2.0,NE,Sun
05-11-2001,25.0,31.8,28.6,82.0,0.1,3.0,6.0,40.0,1.0,NE,Sun
06-11-2001,25.0,32.8,28.4,81.0,0.0,4.0,5.0,360.0,2.0,N ,Sun
07-11-2001,26.0,32.2,28.2,79.0,8888.0,1.7,5.0,100.0,2.0,N ,Rain
08-11-2001,25.0,31.8,28.4,82.0,0.0,1.5,4.0,290.0,1.0,NW,Sun
09-11-2001,24.0,33.0,28.4,78.0,0.0,2.0,8.0,300.0,2.0,N ,Sun
10-11-2001,26.0,33.2,29.1,82.0,0.0,5.0,7.0,40.0,2.0,NE,Sun
11-11-2001,27.0,31.6,28.9,82.0,2.2,1.5,4.0,40.0,1.0,N ,Drizzle
12-11-2001,25.0,34.4,29.8,77.0,3.2,5.0,5.0,260.0,2.0,W ,Drizzle
13-11-2001,26.0,35.2,28.9,80.0,8888.0,4.0,5.0,360.0,2.0,N ,Rain
14-11-2001,25.0,31.2,28.0,84.0,14.7,0.0,5.0,180.0,1.0,SE,Rain
15-11-2001,24.0,30.2,27.0,86.0,44.4,0.0,5.0,20.0,2.0,N ,Rain
16-11-2001,25.0,30.8,27.3,84.0,0.2,0.0,4.0,350.0,1.0,N ,Sun
17-11-2001,24.0,32.2,27.4,86.0,6.2,3.0,6.0,80.0,2.0,W ,Rain
18-11-2001,24.0,30.6,26.1,88.0,8.9,1.9,6.0,40.0,2.0,N ,Rain
19-11-2001,25.0,31.2,27.7,83.0,0.2,0.0,6.0,10.0,2.0,W ,Sun
20-11-2001,23.0,31.8,27.2,80.0,2.6,0.4,5.0,280.0,2.0,W ,Drizzle
21-11-2001,23.0,31.0,26.9,82.0,1.2,0.0,5.0,270.0,2.0,W ,Drizzle
22-11-2001,23.0,29.6,26.7,85.0,1.6,0.5,4.0,270.0,2.0,W ,Drizzle
23-11-2001,24.0,30.1,26.9,88.0,3.4,0.0,3.0,340.0,1.0,W ,Drizzle
24-11-2001,25.0,30.9,27.0,85.0,10.4,1.5,5.0,280.0,2.0,W ,Rain
25-11-2001,25.0,30.6,26.9,86.0,8888.0,0.7,3.0,40.0,1.0,N ,Rain
26-11-2001,25.0,30.4,27.1,88.0,1.2,0.0,2.0,280.0,0.0,W ,Drizzle
27-11-2001,24.0,30.0,26.7,88.0,6.9,0.5,3.0,350.0,1.0,N ,Rain
28-11-2001,24.0,30.8,26.9,85.0,1.1,3.0,4.0,120.0,1.0,W ,Drizzle
29-11-2001,24.0,32.1,28.0,78.0,0.0,0.0,5.0,280.0,2.0,W ,Sun
30-11-2001,25.0,33.2,27.9,80.0,0.5,1.8,6.0,270.0,2.0,W ,Sun
01-12-2001,25.0,31.5,28.1,79.0,0.0,0.0,4.0,270.0,2.0,W ,Sun
02-12-2001,25.0,32.4,28.3,78.0,0.0,1.8,4.0,70.0,2.0,W ,Sun
03-12-2001,26.0,32.0,28.6,76.0,0.0,5.0,4.0,270.0,2.0,W ,Sun
04-12-2001,25.0,32.8,28.6,76.0,0.0,3.5,6.0,50.0,2.0,W ,Sun
05-12-2001,25.0,31.8,27.8,82.0,0.0,3.3,5.0,270.0,2.0,N ,Sun
06-12-2001,26.0,33.4,28.6,72.0,0.0,2.5,5.0,240.0,2.0,W ,Sun
07-12-2001,25.0,32.4,28.9,76.0,1.2,3.0,6.0,360.0,3.0,N ,Drizzle
08-12-2001,25.0,31.8,28.0,82.0,0.0,3.8,5.0,270.0,2.0,W ,Sun
09-12-2001,25.0,32.8,28.3,72.0,0.0,3.0,4.0,270.0,2.0,W ,Sun
10-12-2001,24.0,32.8,28.4,71.0,8888.0,3.5,6.0,270.0,2.0,W ,Rain
11-12-2001,25.0,32.2,28.3,78.0,8888.0,0.5,5.0,280.0,2.0,W ,Rain
12-12-2001,25.0,30.6,27.8,80.0,1.4,0.3,5.0,360.0,2.0,W ,Drizzle
13-12-2001,26.0,30.6,27.5,82.0,0.0,1.0,3.0,10.0,2.0,W ,Sun
14-12-2001,24.0,30.0,25.8,93.0,24.5,0.1,5.0,270.0,2.0,W ,Rain
15-12-2001,25.0,32.8,27.8,76.0,0.0,3.0,4.0,180.0,2.0,W ,Sun
16-12-2001,26.0,34.6,28.8,79.0,0.0,5.0,5.0,315.0,1.0,W ,Sun
17-12-2001,25.0,32.8,28.9,78.0,0.0,3.0,4.0,290.0,2.0,W ,Sun
18-12-2001,25.0,33.4,28.8,76.0,0.0,5.0,4.0,340.0,2.0,W ,Sun
19-12-2001,25.0,32.2,28.7,76.0,0.0,3.0,5.0,320.0,2.0,NW,Sun
20-12-2001,26.0,31.4,28.2,77.0,0.0,2.3,4.0,170.0,2.0,W ,Sun
21-12-2001,25.0,30.4,28.2,82.0,0.0,0.3,4.0,70.0,2.0,N ,Sun
22-12-2001,26.0,35.0,29.1,71.0,0.0,5.0,5.0,360.0,2.0,N ,Sun
23-12-2001,24.0,32.5,28.7,73.0,0.0,2.0,4.0,170.0,2.0,N ,Sun
24-12-2001,24.0,34.0,28.1,68.0,0.0,4.5,4.0,260.0,2.0,W ,Sun
25-12-2001,26.0,32.5,28.6,70.0,0.0,5.0,4.0,170.0,2.0,W ,Sun
26-12-2001,24.0,31.8,28.5,79.0,9.2,3.0,4.0,360.0,2.0,N ,Rain
27-12-2001,25.0,33.0,28.0,82.0,0.0,5.0,4.0,360.0,1.0,N ,Sun
28-12-2001,25.0,32.3,28.1,82.0,7.7,3.0,5.0,360.0,2.0,N ,Rain
29-12-2001,25.0,32.2,27.7,80.0,4.0,0.5,4.0,360.0,2.0,W ,Drizzle
30-12-2001,24.0,29.8,26.6,88.0,51.4,0.4,4.0,350.0,2.0,W ,Rain
31-12-2001,24.0,28.0,25.1,96.0,16.6,0.0,4.0,300.0,0.0,W ,Rain
01-01-2002,25.0,30.5,27.1,84.0,4.4,3.0,5.0,350.0,1.0,N ,Drizzle
02-01-2002,25.0,31.2,27.7,85.0,13.5,5.0,5.0,30.0,2.0,N ,Rain
03-01-2002,25.0,30.4,27.2,89.0,14.8,2.1,5.0,360.0,2.0,N ,Rain
04-01-2002,26.0,30.7,28.4,81.0,11.5,4.2,4.0,20.0,2.0,N ,Rain
05-01-2002,24.0,31.0,28.5,78.0,22.0,5.5,5.0,20.0,2.0,N ,Rain
06-01-2002,24.0,30.0,26.9,88.0,10.6,4.3,4.0,350.0,2.0,N ,Rain
07-01-2002,25.0,30.2,27.1,90.0,8888.0,1.0,3.0,310.0,2.0,W ,Rain
08-01-2002,26.0,31.1,27.9,82.0,17.4,1.5,5.0,360.0,2.0,N ,Rain
09-01-2002,25.0,30.4,27.5,90.0,29.1,0.5,3.0,10.0,2.0,N ,Rain
10-01-2002,24.0,28.8,26.4,95.0,32.4,0.0,2.0,360.0,0.0,N ,Rain
11-01-2002,24.0,31.6,27.7,86.0,0.0,5.0,4.0,270.0,2.0,N ,Sun
12-01-2002,25.0,31.8,28.0,90.0,0.0,3.5,5.0,360.0,2.0,N ,Sun
13-01-2002,24.0,30.6,27.6,86.0,40.6,5.0,5.0,110.0,2.0,N ,Rain
14-01-2002,24.0,29.8,26.8,90.0,107.6,2.0,3.0,50.0,0.0,NE,Rain
15-01-2002,24.0,30.2,27.1,88.0,29.2,1.7,4.0,360.0,1.0,N ,Rain
16-01-2002,25.0,31.5,27.9,80.0,11.9,4.7,5.0,360.0,2.0,N ,Rain
17-01-2002,25.0,30.2,27.7,82.0,3.0,3.0,6.0,360.0,2.0,N ,Drizzle
