Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
14-09-2018,24,33.6,28,74,0,8.9,4,240,2,SE
15-09-2018,23.8,31.8,27.4,73,0,9.2,4,250,2,E 
16-09-2018,24.8,33.3,28.1,71,0,9.9,4,250,2,W 
17-09-2018,25.8,34,28.7,75,0,9.3,4,240,2,SW
18-09-2018,26.8,33.9,28.5,79,0,9.8,4,230,1,SW
19-09-2018,26.6,34,29.5,75,0,0.3,4,240,2,SW
20-09-2018,23.8,33.3,27.6,76,0,7.8,4,230,2,SW
21-09-2018,23.7,32.2,27.7,68,0,10,5,240,2,E 
22-09-2018,24.4,33.2,28.1,76,0,10,4,230,2,SE
23-09-2018,23.7,33.8,28.8,71,0,10.2,5,230,2,SW
24-09-2018,24.6,32.1,28.3,73,0,9.5,5,250,2,W 
25-09-2018,24.8,33.1,28.4,76,0,10.1,5,230,2,SW
26-09-2018,25.1,34,29.4,71,0,10.1,5,240,2,N 
27-09-2018,24.8,33.6,29.1,70,0,10.1,5,230,2,SW
28-09-2018,24.6,31.8,27.7,74,0,10,5,290,2,W 
29-09-2018,25,32.6,28.5,76,0,10.3,5,250,2,W 
30-09-2018,25.4,32.6,28.5,79,0,10,4,250,2,W 
01-10-2018,24.2,33.1,28.5,73,0,10.1,6,240,2,SE
02-10-2018,24.6,34.8,28.9,70,0,10.3,5,20,2,E 
03-10-2018,25.2,34.8,29.5,64,0,10.1,5,220,2,SW
04-10-2018,25.2,34.2,29.4,71,0,10.2,5,230,2,SW
05-10-2018,25.6,34.1,30.4,74,0,10,6,150,2,SE
06-10-2018,25.6,35.8,30,69,0,10.7,4,280,2,S 
07-10-2018,25,34.8,28.6,76,0,10.3,4,240,2,SW
08-10-2018,25,32.7,28,79,0,10.3,5,250,2,SE
09-10-2018,24.2,33.6,28.8,66,0,10.3,5,260,2,SE
10-10-2018,25.2,33.8,29.2,74,0,10,4,240,2,SW
11-10-2018,26.2,33.8,28.9,73,0,10.1,5,250,2,W 
12-10-2018,26.2,33.3,29.3,68,0,10,4,240,2,E 
13-10-2018,26.6,34.2,29.2,74,0,10,4,250,2,SE
14-10-2018,25.6,33.6,29.1,72,0,8.9,4,170,2,S 
15-10-2018,25.2,34,28.1,74,0,8.7,5,220,2,E 
16-10-2018,25,33.8,29.1,73,9.7,8.7,4,220,2,SW
17-10-2018,25.4,34,29.3,74,8888,9.2,4,240,2,SW
18-10-2018,24.2,33.4,27.8,74,8888,8.1,5,220,2,E 
19-10-2018,24.6,33.8,28.9,74,1.2,9.1,5,220,2,S 
20-10-2018,26.2,33,28.7,74,0,9.2,5,300,2,SE
21-10-2018,26,32.4,28.5,75,0,2.5,5,250,2,E 
22-10-2018,25.8,34.4,30,71,8888,9.5,5,230,2,E 
23-10-2018,25.2,34.4,28.9,75,0,9.6,3,310,2,SE
24-10-2018,25,34.8,29.5,74,1,9.5,4,220,2,SE
25-10-2018,26,34.6,29.9,71,8888,9.5,4,230,2,SE
26-10-2018,26,34.6,29.7,68,0,10.5,5,220,2,SE
27-10-2018,25.8,34.4,29.6,70,0,10.3,4,230,2,SE
28-10-2018,25.6,34.4,29.5,69,0,10.4,5,22,2,S 
29-10-2018,25.8,34.2,29.6,71,0,9.8,5,220,2,SW
30-10-2018,24.8,34.7,29.5,76,0,10.5,5,220,3,SE
31-10-2018,26,34.4,30.1,73,0,10.6,5,220,2,SW
01-11-2018,26.8,33,29.3,77,0,9,4,280,2,E 
02-11-2018,26.2,33.8,30,74,0,7.9,5,20,2,SE
03-11-2018,26,33.7,29.5,74,0,9.7,5,230,2,SE
04-11-2018,26.4,33.8,29.1,78,0,8.6,5,340,2,E 
05-11-2018,25.9,32.6,28.6,82,36.2,7.1,3,310,2,E 
06-11-2018,26.4,33.4,29,77,8888,6.5,4,250,2,E 
07-11-2018,26,32.8,29.5,73,8888,6.9,6,300,2,E 
08-11-2018,25.3,32.6,27.8,86,10.5,6.5,4,290,2,E 
09-11-2018,25.9,31.6,27.9,83,8,3.7,4,230,2,E 
10-11-2018,25.2,32.6,28.9,77,0.5,6.5,3,240,2,E 
11-11-2018,26.3,33,29.6,78,0,10.7,4,250,2,E 
12-11-2018,26.2,33.6,29.1,82,0,9.2,4,240,2,E 
13-11-2018,25.7,33,29.1,77,2.3,7,4,250,2,SE
14-11-2018,26,34.8,30.2,74,0,8.7,4,230,2,SW
15-11-2018,26.3,34.2,30,76,0,10.6,4,260,2,SE
16-11-2018,25,33.6,29.3,77,8888,8,5,250,2,E 
17-11-2018,26.6,32.7,28.4,82,6.5,8.1,5,300,2,E 
18-11-2018,25.9,32.4,28.8,84,8888,7.1,11,30,3,SE
19-11-2018,25.8,32.7,28.7,83,22.2,7.8,5,310,3,NW
20-11-2018,27,32.8,30.3,80,0,5.5,6,310,3,W 
21-11-2018,25.1,32.6,26.9,89,21.7,9.7,3,30,2,E 
22-11-2018,25.4,31.2,28.3,82,9.2,2.2,3,170,2,E 
23-11-2018,24.4,31.7,27.5,83,0,6.2,3,220,1,SE
24-11-2018,24.7,33.6,27.8,84,7,3.7,4,250,2,E 
25-11-2018,25.3,29.4,27.3,87,2.1,6.8,5,300,1,E 
26-11-2018,25.2,33.4,28.4,83,2.2,6,4,310,2,E 
27-11-2018,25.6,33.8,29.3,78,8888,8.2,4,300,2,NW
28-11-2018,26.4,34.2,29.6,80,0,9.3,3,300,2,W 
29-11-2018,25.6,33.3,27.9,86,24.5,7.7,4,300,2,E 
30-11-2018,25.4,33,28,83,1.9,5.6,3,310,2,E 
01-12-2018,25,33,27.5,87,8.8,6.7,6,290,1,E 
02-12-2018,25,31.4,27.7,85,21.4,6,11,130,2,SE
03-12-2018,25.6,33,28.8,82,0,6.1,3,300,2,E 
04-12-2018,25,30.1,28.8,79,0.6,6.5,4,290,2,E 
05-12-2018,25.2,32.8,28.6,84,8888,7.3,4,240,2,E 
06-12-2018,25.2,32.8,28.6,81,5.4,7,4,300,2,E 
07-12-2018,25.8,33.6,29.8,81,0,8,3,270,2,E 
08-12-2018,26.8,32.8,29.5,84,8888,8.9,5,310,3,NW
09-12-2018,26.6,31.5,28.8,86,45,9.2,5,310,3,NW
10-12-2018,25.6,33,28.9,84,0.1,5.3,5,280,2,E 
11-12-2018,26.2,32.6,29.5,82,10.4,8.3,6,310,2,E 
12-12-2018,25.7,31.4,27.9,84,32.6,5,5,240,2,E 
13-12-2018,25.3,30,26.9,88,17.9,2.7,5,335,2,NW
14-12-2018,25.4,33.2,28.6,79,57.3,1.8,6,300,2,NW
15-12-2018,25.6,,28,86,9,8.4,6,250,3,E 
16-12-2018,24.8,,26,91,51.3,0,5,280,2,E 
17-12-2018,24.6,32,,,28.1,0.4,5,320,2,NE
18-12-2018,24.8,32.4,27.9,79,57.2,4.4,6,300,2,NW
19-12-2018,25,,,,12.8,8,11,300,2,E 
20-12-2018,,31.2,27.8,82,9.2,0,5,310,2,NW
21-12-2018,24.9,31,,,15.8,8.5,7,280,4,W 
22-12-2018,24.2,29.8,24.8,94,27.4,3.5,5,310,3,NE
23-12-2018,23.5,28.9,26.2,86,108.7,2.3,4,250,2,E 
24-12-2018,23.8,28.2,,,50,0.7,4,130,2,E 
25-12-2018,25,30,,,3.5,0.4,4,300,2,NW
26-12-2018,24.7,29,26.5,86,25.5,0,4,310,2,E 
27-12-2018,,29.2,,,4.9,0,8,300,3,NW
28-12-2018,23.2,,24.3,93,140.3,2.9,5,30,2,E 
29-12-2018,23,28.6,25.4,88,56.2,0,5,350,3,E 
30-12-2018,23,29.2,26.8,88,72.8,0,4,20,2,E 
31-12-2018,24.8,,27.6,85,1.8,0,5,0,2,N 
01-01-2019,25,,25.9,89,6,8.5,4,290,2,E 
02-01-2019,24,26.8,24.7,93,29.2,0,7,320,2,E 
03-01-2019,24,31.5,27.4,82,46.1,0,6,230,2,SW
04-01-2019,25,31.2,27.4,83,20.1,0,3,50,1,C 
05-01-2019,25.2,32.2,26.8,86,0,1.8,8,250,2,W 
06-01-2019,24.2,32.4,27.9,78,4.3,5.1,3,310,1,E 
07-01-2019,25.8,32.9,29,78,0,7.2,4,280,2,E 
08-01-2019,26.1,32.6,28.4,80,0,10.1,5,280,2,E 
09-01-2019,25.2,31.4,28.1,79,8888,6,5,310,2,E 
10-01-2019,25.8,31.9,28.9,80,8888,0,4,310,2,NW
11-01-2019,25.4,33.2,28.6,74,1.2,5.9,4,310,2,NW
12-01-2019,26,33.3,29,74,8888,11,4,290,2,E 
13-01-2019,26,32.6,28.7,83,8888,8.5,4,290,2,W 
14-01-2019,25.8,31,27.9,86,12,8.2,9,290,4,NW
15-01-2019,25.6,29.2,27.1,86,32.4,2.6,7,300,3,E 
16-01-2019,24.3,28.2,26.5,90,43,0,11,280,4,NW
17-01-2019,24.8,27.4,25.6,90,49,0,6,260,2,E 
18-01-2019,,,27,85,5,0,3,230,1,NE
19-01-2019,,31.9,28.3,83,1.2,5.2,4,110,2,W 
20-01-2019,25.4,,,,33.8,3.1,6,300,3,NW
21-01-2019,,30.1,27.3,88,1.4,,9,300,5,W 
22-01-2019,,30,26.8,89,84.4,6.5,12,290,8,W 
23-01-2019,24.8,29.1,27.7,84,78.4,0,14,270,3,W 
24-01-2019,,,28.4,85,14.6,0,6,320,3,NW
25-01-2019,,29.8,,,15.4,2.2,5,310,4,NW
26-01-2019,25.8,32.2,28.5,83,25.5,0.4,4,320,2,E 
27-01-2019,25.3,32.2,,,2.4,5.9,10,280,3,NW
28-01-2019,24.4,30.2,27.4,81,14,6.2,5,330,2,N 
29-01-2019,25.5,28.4,25.7,86,7.3,,6,250,2,E 
30-01-2019,23,31.2,27.4,84,31.3,0,4,310,2,NW
31-01-2019,23,32.4,28,83,19.1,6.2,5,300,2,NW
01-02-2019,25.8,32.2,27.9,84,11.1,5.1,7,230,2,NW
02-02-2019,24.8,,26.7,89,22.5,5.7,3,70,1,NW
03-02-2019,25.2,32.2,27.8,81,8888,1.2,3,310,1,E 
04-02-2019,25.6,29.8,27.4,86,22.9,8.7,7,300,4,NW
05-02-2019,26.6,30.8,28.4,84,8888,2.4,9,300,5,NW
06-02-2019,24.6,30.2,27.8,84,10.5,4.2,7,310,2,E 
07-02-2019,24.6,31.9,27.3,82,8888,4.5,3,330,1,E 
08-02-2019,25,,27.9,83,5.7,5.9,4,320,2,NW
09-02-2019,,,25.3,94,20,6.2,5,310,2,E 
10-02-2019,24.4,31.3,26.7,86,38.1,0,6,310,2,E 
11-02-2019,,32.5,27.4,85,8.6,6.4,8,300,2,E 
12-02-2019,24.6,31.7,27.9,82,40.5,6.6,8,290,2,E 
13-02-2019,24.3,,27.2,83,4.3,6,4,300,1,E 
14-02-2019,,32.5,28.4,80,8888,,3,230,2,SE
15-02-2019,,33.6,28.6,77,0,3.2,4,240,2,E 
16-02-2019,25,32,27.5,84,18.5,8.1,5,290,2,E 
17-02-2019,25.2,33.2,28.3,79,2.6,7.5,4,230,2,E 
18-02-2019,25.2,32.2,28.5,77,8888,6.2,5,290,2,NW
19-02-2019,25.4,33.2,28.5,76,4.4,7.6,4,290,2,W 
20-02-2019,25.1,33.1,28.6,72,0,9.5,4,240,2,SE
21-02-2019,25.6,32.7,28.8,76,,6.4,4,250,2,E 
22-02-2019,25.6,32.1,27.9,76,0,10.4,3,110,2,SE
23-02-2019,24.6,32.3,27.7,78,8888,5,3,260,2,E 
24-02-2019,25.2,32.8,28.1,81,3.2,7.4,7,210,2,E 
25-02-2019,,32.6,,,8.7,7.8,4,240,2,SE
26-02-2019,25,32.8,,,8888,7.9,3,290,2,E 
27-02-2019,,33.1,28.4,79,1,7.5,4,250,2,E 
28-02-2019,25.8,34.4,28.6,79,2.7,8.8,5,240,2,E 
01-03-2019,26,33.2,28.8,78,8888,8,5,290,2,E 
02-03-2019,25.4,32.8,27.6,83,7.4,9.1,4,250,2,E 
03-03-2019,24.8,32.9,27.3,83,3.4,8,4,290,2,E 
04-03-2019,25,32.2,27.9,81,3,7.4,5,320,2,E 
05-03-2019,25.2,33.1,27.7,83,1.1,6.1,3,290,2,E 
06-03-2019,25.6,32.8,27.6,81,0.5,7,7,290,2,NE
07-03-2019,24.8,29.2,24.6,94,46.3,3.7,6,320,2,E 
08-03-2019,23.4,31.8,27,86,88.5,0,4,90,1,E 
09-03-2019,25.1,32.6,28.5,80,8888,1.3,4,280,1,W 
10-03-2019,26,31.4,27.8,83,0,6.3,5,310,2,NW
11-03-2019,24.6,32.4,28.2,81,0,6.8,5,110,3,E 
12-03-2019,25.4,30.4,,,16,6.9,6,270,2,E 
13-03-2019,25.2,31,26.8,87,53.3,2.3,4,250,2,E 
14-03-2019,24,29.7,,,33.6,1,4,10,2,NW
15-03-2019,23.9,29.6,25.5,90,79.4,1.5,6,310,3,NW
16-03-2019,,29.4,,,0.2,0.4,10,280,5,NW
17-03-2019,25.2,,28.5,82,23.4,2,18,290,3,NW
18-03-2019,25,31.4,,,13,5,6,300,3,NW
19-03-2019,,32.8,28.4,83,0,6.9,4,310,2,E 
20-03-2019,25.6,32.6,,,0,3.2,3,300,1,W 
21-03-2019,26,33.4,29,76,0,8.6,3,310,2,NW
22-03-2019,26,,28.9,80,0,7.5,5,310,2,NW
23-03-2019,,32.8,29,82,0,8.7,5,310,3,NW
24-03-2019,26.8,32.7,29.5,77,4.8,9.7,7,310,2,NW
25-03-2019,26.3,31.8,28.7,79,8888,8.3,2,20,1,NW
26-03-2019,25.6,,28.8,78,0,1.6,4,300,2,SE
27-03-2019,26.3,32.2,28.7,80,0,9.3,6,290,1,E 
28-03-2019,,28.5,,,27.7,3.2,0,190,0,C 
29-03-2019,24.8,31,27.4,82,6,0.1,5,300,1,C 
30-03-2019,25.2,32,28.2,82,3.7,4.8,3,300,1,W 
31-03-2019,25.6,30.2,27.4,88,30.4,9,3,320,1,E 
01-04-2019,25,30,27,86,35.7,1,5,320,1,C 
02-04-2019,25.3,30,27.1,85,8.8,5.2,4,330,1,C 
03-04-2019,25.1,31.2,27.9,86,7.2,3.9,4,310,1,C 
04-04-2019,25.4,30.8,27.1,87,0,3.3,0,30,0,SE
05-04-2019,24.8,32.9,28.5,78,9,2.7,3,310,1,NW
06-04-2019,25.7,30.8,27,88,53,7.4,7,320,1,C 
07-04-2019,25.2,31.7,28,86,29.5,2.5,5,300,2,NW
08-04-2019,25.8,33.5,29,78,0.9,7.2,3,300,1,C 
09-04-2019,27,33.5,29.4,77,,9.4,4,230,1,E 
10-04-2019,26.8,33.4,29.7,77,0,8.4,4,290,2,E 
11-04-2019,26.2,33.4,29.1,74,0,8.2,3,230,2,E 
12-04-2019,27.1,33.4,28.6,80,,8.2,4,280,2,E 
13-04-2019,25.4,32.8,28.5,82,3,0,6,290,2,E 
14-04-2019,25.3,32,28,84,7.2,7.3,4,300,2,NW
15-04-2019,25.4,32.4,28.4,80,23.5,0,4,270,1,W 
16-04-2019,26,33,29.2,80,0,6.6,3,310,1,SE
17-04-2019,25.4,33,28.7,77,8888,6.9,4,270,2,E 
18-04-2019,26.2,33.7,29.9,74,3.5,9,5,250,2,E 
19-04-2019,25.5,33.2,29.1,72,0,9.2,5,260,2,W 
20-04-2019,25.8,33,29.5,76,0,9.2,4,310,2,SE
21-04-2019,26.4,33.2,28.4,79,,9.3,3,280,1,SE
22-04-2019,25.4,33.4,28.8,78,25.1,6,4,230,2,W 
23-04-2019,25.6,32.2,28.2,84,55.8,10,4,240,0,C 
24-04-2019,25.6,33.3,29.3,81,8888,4.7,4,240,1,E 
25-04-2019,25.6,32.3,28.6,81,8888,5.2,3,270,1,E 
26-04-2019,26,32.5,28.9,81,8888,2.3,4,230,2,C 
27-04-2019,26.8,33.4,29.2,79,1,6.6,3,310,1,C 
28-04-2019,26.4,31.6,28.4,85,5.7,3.3,3,250,1,C 
29-04-2019,23.6,31.9,27.6,79,107,0,5,250,3,SW
30-04-2019,24,33.4,28.2,78,7.7,2.1,3,300,1,NW
01-05-2019,25.4,33.2,28.9,75,0,8.4,4,300,1,E 
02-05-2019,25.2,28.2,26.8,85,17,6,10,310,2,E 
03-05-2019,25,32.6,28.3,80,32.9,0,4,230,1,SE
04-05-2019,26,32.6,28.5,80,0,4.8,4,250,2,E 
05-05-2019,25,33,28.7,78,0,6.7,4,220,2,SE
06-05-2019,26,32.7,29.5,74,0,6.8,4,290,2,SE
07-05-2019,26,32.8,29.2,74,0,8.3,4,280,2,S 
08-05-2019,26,32.6,29,79,0,9.9,3,240,2,SE
09-05-2019,26,33.6,28.7,76,0,9.8,5,250,2,SE
10-05-2019,25,33.2,29.6,73,0,9.6,4,240,2,SE
11-05-2019,26,32.8,29,75,0,9.7,5,240,2,E 
12-05-2019,26,33.2,29.2,79,0,10,4,290,2,E 
13-05-2019,26,33.4,29.5,77,0,7.2,4,20,2,SE
14-05-2019,27,32.9,29.2,78,0,10.7,4,250,2,W 
15-05-2019,27,32.8,29.3,76,0,9.2,5,230,2,W 
16-05-2019,26,33.4,29,77,0,8.2,4,290,2,E 
17-05-2019,26,33.6,28.7,70,0,10.2,3,250,2,SE
18-05-2019,25,32.6,28.8,73,0.6,9.2,4,230,2,SE
19-05-2019,25,34.5,28.9,72,0,9.8,4,240,2,N 
20-05-2019,26,33.2,29.5,75,0,10.4,4,250,2,SW
21-05-2019,26,33.6,29.7,76,0,10.3,5,230,2,SE
22-05-2019,27,31.4,27.9,85,0,9.4,5,3,1,SE
23-05-2019,25,32.2,28,82,8.9,1.3,4,240,2,SE
24-05-2019,26,32.2,,,0,7.7,4,250,2,W 
25-05-2019,25,33,28.9,76,0,8,4,240,2,SW
26-05-2019,26,32.1,28.6,77,0,11,4,250,2,W 
27-05-2019,26,33.6,29.5,76,0,9.7,6,40,2,NE
28-05-2019,26,33,28.3,79,0,6.6,5,20,2,E 
29-05-2019,26,33.4,28.6,80,0,7.3,4,230,1,SE
30-05-2019,26,32.1,28.8,76,0,8.1,3,240,1,W 
31-05-2019,26,33.1,28.8,72,0,5,4,240,2,S 
01-06-2019,27,33.2,28.5,80,0,8.4,4,340,2,S 
02-06-2019,27,31.4,28.5,81,8888,2.4,2,280,1,E 
03-06-2019,26,31,28.3,80,8888,1.3,6,50,2,W 
04-06-2019,26,31,28.1,80,8888,2.2,5,210,2,E 
05-06-2019,26,31.6,28.3,83,0.2,0,4,250,2,C 
06-06-2019,26,32,28.3,80,0.7,3.2,4,110,2,W 
07-06-2019,26,32,28.3,79,0,8.5,4,230,2,SW
08-06-2019,26,29.4,26.2,92,7.9,9.1,4,30,1,SE
09-06-2019,25,31,27.3,88,46.8,0.6,3,290,0,C 
10-06-2019,25,31.4,27.9,82,0,6.3,5,250,1,SE
11-06-2019,26,31.6,28.3,84,1.9,8.4,2,290,1,W 
12-06-2019,26,30.4,27.8,83,8888,4.5,4,250,2,W 
13-06-2019,26,31.4,27.8,86,2.2,1.2,4,240,1,C 
14-06-2019,26,30.8,28.5,85,8888,3.6,5,320,1,E 
15-06-2019,24,32,27.6,69,1,1.5,3,310,2,SE
16-06-2019,24,31.6,27.5,74,0,9.7,4,240,2,E 
17-06-2019,24,32.5,27.8,79,0,10.4,5,270,2,NW
18-06-2019,25,32.2,28.4,66,0,9,5,10,2,SE
19-06-2019,25,31.8,27.9,73,0,6.8,4,270,2,E 
20-06-2019,25,31.2,27.6,71,0,8.4,3,250,2,W 
21-06-2019,25,31.8,27.7,73,0,8.1,4,300,2,SE
22-06-2019,25,31.9,28.3,74,0,5.8,4,20,2,E 
23-06-2019,25,31.6,28.1,76,0,10.8,4,240,2,E 
24-06-2019,25,32.4,27.9,76,0,8,4,240,2,W 
25-06-2019,25,32.4,28.1,71,0,10.5,4,240,2,W 
26-06-2019,25,31.3,27.5,72,0,10.8,4,250,2,W 
27-06-2019,25,31.5,27.7,74,0,7.2,4,230,2,SE
28-06-2019,24,32.3,27.2,70,0,10.6,4,240,2,E 
29-06-2019,22,31.6,26.6,66,0,8.6,4,240,2,E 
30-06-2019,24,31,27,65,0,10.5,3,280,1,W 
01-07-2019,26,30.6,27.4,76,0,3.4,3,280,1,W 
02-07-2019,24,29.4,27,84,0.2,1.3,2,270,1,C 
03-07-2019,26,30.8,27,85,0.1,1.5,4,240,1,W 
04-07-2019,25,31,27.4,84,0,5,6,110,2,E 
05-07-2019,25,31.6,27.8,76,,9.7,4,20,2,SE
06-07-2019,24,31.8,28,72,0,10.7,5,30,2,E 
07-07-2019,22,31.8,26.2,68,0,10.5,4,230,2,E 
08-07-2019,22,31.6,26.3,73,0,10.2,4,230,2,SE
09-07-2019,24,31.8,26.6,79,0,10.2,3,230,2,SE
10-07-2019,24,31.4,27.6,75,0,9.5,4,240,2,E 
11-07-2019,24,31.4,27.3,74,0,9.3,4,230,2,SW
12-07-2019,25,31.8,27.6,78,0,10.5,4,300,2,E 
13-07-2019,25,31.6,27.8,68,0,9.5,4,20,2,E 
14-07-2019,24,31,27.2,69,0,8.9,3,240,2,SE
15-07-2019,23,31.2,26.9,69,0,9,4,240,2,E 
16-07-2019,24,32.2,27.4,68,0,8.3,6,230,2,SE
17-07-2019,24,32.4,27.8,72,0,9.1,5,240,2,SW
18-07-2019,26,31.2,28.7,72,0,10,5,240,2,W 
19-07-2019,26,33.6,28.9,74,2,8,5,40,2,NE
20-07-2019,26,33.2,28.6,77,0,8.3,4,240,2,E 
21-07-2019,25,32.5,28.1,70,0,10,4,237,2,SE
22-07-2019,23,30.2,26.2,72,0,10.4,5,250,2,SE
23-07-2019,22,30.8,26.3,66,0,10.7,4,240,2,NE
24-07-2019,23,31.4,26.9,68,0,9.9,4,230,2,E 
25-07-2019,23,31.4,26.5,71,0,10.8,4,270,1,E 
26-07-2019,23,31,26.5,71,0,9.3,6,240,2,SW
27-07-2019,24,31.1,27.6,76,0,10.7,4,240,2,SE
28-07-2019,23,30.6,27,71,0,9.6,4,260,2,SE
29-07-2019,23,32.3,27.3,68,0,10.6,5,240,2,SE
30-07-2019,23,33,28.5,54,0,9.8,4,270,2,E 
31-07-2019,23,31,26.6,67,0,9.1,4,230,2,SE
01-08-2019,23,30.6,26.5,65,0,10.4,4,240,2,SE
02-08-2019,23,,26.6,68,0,9.4,5,210,2,E 
03-08-2019,22,32,26.4,65,0,10.3,4,270,2,SE
04-08-2019,23,32.5,26.7,71,0,10,4,270,2,E 
05-08-2019,23,32,26.9,69,0,8.7,4,240,2,SE
06-08-2019,23,31.8,27.2,70,0,9.6,4,240,2,E 
07-08-2019,23,33.2,27.3,71,0,9.8,4,210,2,SW
08-08-2019,24,33,27.6,68,0,10.2,4,230,2,SW
09-08-2019,23,32.2,27.4,70,0,9.9,4,240,1,C 
10-08-2019,21,32,27.6,73,0,8,5,230,2,SE
11-08-2019,24,32.1,27.3,75,0,9.1,5,230,2,SW
12-08-2019,24,,27.6,78,0,9.4,4,240,2,W 
13-08-2019,25,32.2,27.9,74,0,9.6,4,230,2,SW
14-08-2019,24,32.4,28.3,60,0,9.7,4,230,2,E 
15-08-2019,24,33.1,27.5,64,0,9.4,4,250,2,SE
16-08-2019,24,32.7,27.9,70,0,9.5,5,230,2,SW
17-08-2019,24,33.6,28.4,69,0,9.4,4,240,2,SW
18-08-2019,25,,28.1,66,0,9.5,4,230,2,SW
19-08-2019,26,32.6,27.3,78,0,9.5,4,220,2,SW
20-08-2019,,31.8,27.6,76,0,4.7,9,5,2,E 
21-08-2019,25,,28.6,60,0,6.6,6,80,3,NE
22-08-2019,,32.5,27.1,69,0,9.2,5,240,2,E 
23-08-2019,25,30.8,27.9,67,0,9.3,4,250,2,W 
24-08-2019,25,32.4,28.5,72,0,8.2,5,230,2,SE
25-08-2019,25,31.8,27.9,74,0,9.1,4,280,2,W 
26-08-2019,24,33.7,28.8,62,0,9.2,4,230,2,E 
27-08-2019,25,32.4,27.8,62,0,9.4,5,20,2,E 
28-08-2019,23,32.8,27.4,60,0,3.3,4,50,2,E 
29-08-2019,22,30.8,26.7,61,0,9.3,5,240,2,E 
30-08-2019,23,32.4,27.4,79,0,9.3,5,230,2,SE
31-08-2019,24,34.2,27.8,81,0,9.5,4,230,2,SE
01-09-2019,25,31.8,27.7,82,0,9.2,4,240,2,E 
02-09-2019,25,33.2,27.7,85,0,9.4,5,240,2,E 
03-09-2019,23,31.5,26.3,83,0,9.1,4,230,2,SE
04-09-2019,22,32,26.9,82,0,9.8,4,230,2,SW
05-09-2019,23,32.4,27.3,84,0,9.6,5,220,2,SE
06-09-2019,21,30.2,27.6,74,0,9.1,4,240,2,E 
07-09-2019,26,34,29.4,76,0,2.6,4,230,2,SW
08-09-2019,26,31,27.9,80,0,9.3,4,240,2,W 
09-09-2019,24,32.2,27.5,75,0,9.5,5,230,2,SW
10-09-2019,23,32.2,27.1,72,0,9.7,5,230,2,SE
11-09-2019,22,31.3,26.3,72,0,9.8,5,220,2,SW
12-09-2019,23,30.7,26.8,79,0,9.8,5,250,2,E 
13-09-2019,23,31.2,26.4,72,0,9.9,4,250,2,W 
14-09-2019,23,31.4,27,75,0,10,4,250,2,W 
15-09-2019,23,31.9,27.7,75,0,9.9,5,40,2,W 
16-09-2019,24,31.5,27.4,84,0,9.8,4,50,2,E 
17-09-2019,24,32.6,27.4,83,0,10,5,240,2,E 
18-09-2019,,32.1,,,,9.8,5,240,2,W 
19-09-2019,,,28.4,78,0,9.3,4,220,2,SE
20-09-2019,26,32.8,29.3,79,0,10.1,5,240,2,SW
21-09-2019,,34.1,29.3,78,0,9.2,4,210,2,SW
22-09-2019,27,33.6,29.7,80,0,9.8,4,230,2,N 
23-09-2019,25,33.4,29,82,0,9.2,5,240,2,SE
24-09-2019,24,33.5,28.3,80,0,9.8,5,250,2,W 
25-09-2019,25,31.6,29.2,80,0,10.2,5,250,2,W 
26-09-2019,25,33.4,29,84,0,10.3,4,220,2,W 
27-09-2019,25,31.8,28.2,81,0,10.2,5,250,2,W 
28-09-2019,25,34.5,29.3,75,0,7.8,4,230,2,SW
29-09-2019,26,33.4,28.9,65,0,9.1,4,220,2,SE
30-09-2019,,33.6,28.1,74,0,10,5,240,2,SE
01-10-2019,26,34.4,29.9,66,0,10.2,4,210,2,SW
02-10-2019,26,34.5,28.9,75,0,10.1,5,250,2,W 
03-10-2019,26,31.6,28.1,76,0,9.8,5,3,2,W 
04-10-2019,25,33.8,28.7,70,0,10.2,4,270,2,W 
05-10-2019,25,32,28.5,69,0,10.2,5,240,2,W 
06-10-2019,26,31.6,29,66,0,10.2,4,240,2,SW
07-10-2019,25,32.7,28.9,64,0,8.4,6,270,2,W 
08-10-2019,25,33.4,28.9,70,0,10.2,5,240,2,W 
09-10-2019,25,33.4,29.3,70,0,10.2,6,220,2,SW
10-10-2019,26,,29,75,0,9.8,5,240,2,SW
11-10-2019,25,33.8,29.4,72,0,10.2,5,230,2,SE
12-10-2019,25,33.2,28.5,72,0,10.3,4,240,2,S 
13-10-2019,,32.8,29.1,76,0,10.3,4,320,2,NW
14-10-2019,,34.4,,,0,8.9,6,220,2,SW
15-10-2019,25,34.2,,,0,10.9,4,240,2,SW
16-10-2019,25,34,29.2,70,,10.6,4,230,2,SE
17-10-2019,26,33.8,29.7,76,0,10.4,4,250,2,SE
18-10-2019,26,33.4,29.9,74,0,9.1,4,250,2,C 
19-10-2019,,34.4,30.2,69,0,10.2,5,220,2,N 
20-10-2019,26,34.4,30.2,70,0,10.4,5,120,3,SW
21-10-2019,26,34,30.1,62,0,10.4,6,350,2,W 
22-10-2019,25,33.6,30.1,64,0,10.9,12,220,3,SE
23-10-2019,,33.1,29.3,64,0,10.2,4,250,2,SE
24-10-2019,,33.6,,,0,10.3,4,240,2,SW
25-10-2019,26,34.6,30.4,68,0,9.3,4,220,2,SE
26-10-2019,26,33.3,,,0,10.3,4,230,2,SE
