target,config_id,n_estimators,learning_rate,max_depth,r2_score,rmse,mae,training_time,r2_std
ss,62,150,0.15,7,0.10212778800880291,2.3632382689090083,1.891870547688822,0.22379255294799805,0.06098368297119085
ss,63,100,0.05,5,0.20755116116469088,2.2205464436970574,1.7681161738268771,0.1012574831644694,0.04965793945235235
ss,64,500,0.01,6,0.2161224700159888,2.2091875225533073,1.7597416080049746,0.5809143384297689,0.03132700073107157
ss,65,250,0.3,9,-0.02985708609728292,2.531059747303409,2.0219746025309346,0.3902074495951335,0.05982509340124474
ss,66,50,0.1,4,0.17932674249426864,2.2608450417282406,1.8034665184203764,0.04999868075052897,0.021605685227361573
ss,67,400,0.15,3,-0.019567185283879907,2.5155809562062097,2.016980873921833,0.28487205505371094,0.14374360052882473
ss,68,200,0.1,6,0.09942116049249312,2.368281885832943,1.9015854582995617,0.23264241218566895,0.040411975793392514
ss,69,50,0.01,3,0.06516499375496417,2.4127341581284543,1.8810909216677285,0.03595113754272461,0.005454634412278265
ss,70,50,0.02,6,0.1501815443072351,2.3002764023736155,1.8134356664990559,0.057503700256347656,0.02314316873116086
ss,71,200,0.15,8,0.09361570878707655,2.373831844878031,1.8929008369926568,0.2798772652943929,0.08076463572677627
ss,72,50,0.05,9,0.2117694020132023,2.214805764916235,1.765434362093649,0.07570211092631023,0.03821599277098997
ss,73,100,0.15,3,0.14022245915697193,2.3136885665123836,1.8482073609612393,0.07207330067952473,0.051318752390840834
ss,74,250,0.15,3,0.022921447592265293,2.46383855543171,1.981685625366305,0.17818673451741537,0.12017696778858798
ss,75,100,0.1,8,0.14727924595161135,2.3035241074105106,1.833284137021409,0.1448354721069336,0.0460394358575385
ss,76,100,0.02,10,0.20473801425185426,2.2250859704429575,1.7605613536343103,0.16130797068277994,0.029427683636968002
ss,77,400,0.3,3,-0.15451727805605264,2.67838652087182,2.149811688190399,0.28392378489176434,0.13686289718461617
ss,78,400,0.15,10,0.11414394796418643,2.3476576408679755,1.8696860035232916,0.6429156462351481,0.061032346720759904
ss,79,50,0.05,5,0.20139369757089567,2.2293463483870846,1.764822756710193,0.05185063680013021,0.041057643849556194
ss,80,150,0.2,3,0.025363005820314772,2.461225957956822,1.9852108957772419,0.1070106824239095,0.11218126145787209
ss,81,200,0.1,10,0.12771220479746517,2.3302097441860794,1.8706202994701462,0.3272862434387207,0.03230174936345478
ss,82,500,0.2,9,0.08473501488320705,2.3868885898675574,1.9186480640645358,0.7511208852132162,0.04831324618824306
ss,83,150,0.01,7,0.18691912698223123,2.2498575573469215,1.7733953226381576,0.19166970252990723,0.03131358565777041
ss,84,50,0.1,10,0.16036018598537308,2.2858783387016444,1.8323762164134274,0.08108067512512207,0.03836534309032145
ss,85,500,0.02,9,0.1892329315760338,2.246553425988599,1.7993985590950121,0.7699004809061686,0.03862946868074717
ss,86,50,0.15,9,0.12784994933542534,2.3303677165248353,1.871847727896408,0.07703900337219238,0.02024602301756392
ss,87,300,0.1,7,0.11862544160606903,2.3404564804319277,1.8690952618394443,0.38768800099690753,0.07688497072099516
ss,88,250,0.05,8,0.17285327562354558,2.2691548812877596,1.806966735263389,0.3536951541900635,0.03695084559026516
ss,89,300,0.15,3,0.023046058728086405,2.4645268277583643,1.9776197361563612,0.21307158470153809,0.1060186342563963
ss,90,100,0.08,8,0.1627025750498822,2.2827477001737786,1.8254040146673265,0.1410074234008789,0.042021104381837614
ss,91,300,0.3,3,-0.08132953183711396,2.594308064141415,2.0788369465983183,0.2121276060740153,0.0823635721368771
ss,92,200,0.02,6,0.2128296948399724,2.2135841647518357,1.7633356790057853,0.2308652400970459,0.03883591122065186
ss,93,500,0.01,3,0.191104153802944,2.2444157979849786,1.777062158867026,0.3570965925852458,0.022560965457955696
ss,94,150,0.05,7,0.16186847330112095,2.284579403072659,1.825520357892249,0.19305125872294107,0.021477220006322538
ss,95,200,0.08,7,0.13936861545277315,2.313023251265647,1.855633200662898,0.259343942006429,0.07547109337898511
ss,96,100,0.01,8,0.16632744149538384,2.278309356741778,1.7948077811054282,0.14048361778259277,0.024463641980773627
ss,97,200,0.3,8,-0.014088877437472188,2.512695032918755,2.021682885121344,0.2785223325093587,0.0494686735626286
ss,98,400,0.02,7,0.19177837958609578,2.2430016278160307,1.7957515421250643,0.5113110542297363,0.0410550217149178
ss,99,150,0.1,10,0.13094560854727336,2.3257847184310148,1.8671312132457125,0.24397150675455728,0.03496766092604192
Tavg,0,250,0.2,3,0.9877971992764641,1.045668936694922,0.819392230413328,0.1813043753306071,0.0031725164700418997
Tavg,1,500,0.15,10,0.9789163860024678,1.3566857081867614,0.9736195425794909,0.8174550533294678,0.007971012621965087
Tavg,2,400,0.2,10,0.9747710928411658,1.5053597584984617,1.076051247701553,0.6537861029307047,0.006885466974886274
Tavg,3,150,0.08,4,0.9882255094880174,1.0202392723954774,0.7574506803613743,0.12892230351765951,0.004098221954549711
Tavg,4,500,0.2,4,0.9857318900713038,1.1285754851317744,0.8583016064246481,0.4353040059407552,0.00402576621103166
Tavg,5,150,0.01,6,0.8796695920224122,3.318385530817212,2.5617563699922994,0.17246699333190918,0.01280363218355423
Tavg,6,200,0.02,7,0.9799094695163353,1.3249909935419661,0.9231398519109195,0.2523612181345622,0.007692894554611442
Tavg,7,500,0.3,5,0.9749202573159534,1.5139520945881462,1.1749408933560626,0.5126926898956299,0.003267644417001375
Tavg,8,300,0.01,8,0.9692427365383304,1.6445480888264614,1.1754597898775525,0.4094427426656087,0.011295384495052668
Tavg,9,200,0.2,10,0.9747716355960835,1.505348551811946,1.076061156096168,0.33618855476379395,0.006884406469126324
Tavg,10,300,0.15,4,0.9885048371691542,1.012915940837763,0.7770826055737685,0.27304871877034503,0.0033027257583007957
Tavg,11,300,0.1,3,0.9908763389600136,0.8985255980293186,0.6850152252750962,0.21118291219075522,0.002896919980179441
Tavg,12,250,0.1,4,0.9895186848070464,0.9634910042305135,0.718593201312129,0.21773036321004233,0.0034978206973456934
Tavg,13,100,0.05,7,0.9836323497218906,1.2028497915792133,0.8582629867300419,0.1263725757598877,0.00563582928802031
Tavg,14,50,0.02,5,0.7650157557537257,4.647566453325567,3.6650623404429745,0.0503838857014974,0.010245487395216807
Tavg,15,300,0.01,7,0.9704069396001859,1.624241943553461,1.1612544458174001,0.37671581904093426,0.008852724797097356
Tavg,16,100,0.02,9,0.9414966695991137,2.300835279467068,1.72412381379847,0.14842740694681802,0.011945301062963116
Tavg,17,50,0.08,9,0.9728739795220553,1.5407275111288519,1.1092713101541982,0.07400067647298177,0.00997236177370762
Tavg,18,150,0.3,3,0.9832043270123142,1.2263999744513499,0.9701355651856058,0.10717161496480306,0.004408603124984329
Tavg,19,200,0.01,6,0.9292315754421511,2.5371263077499786,1.9068948381545132,0.22824390729268393,0.011837685619829796
Tavg,20,200,0.08,9,0.979340429284319,1.337845931723887,0.9657440802639168,0.30791505177815753,0.008246969609419593
Tavg,21,200,0.05,4,0.9869842922441993,1.0696961205162772,0.7758947954124148,0.17145117123921713,0.004681333476849846
Tavg,22,250,0.08,4,0.9901623054463441,0.9303729333712747,0.6883852233237991,0.21328004201253256,0.003603000821435458
Tavg,23,200,0.05,3,0.9866415592081089,1.0974411044871986,0.81202252552526,0.14813502629597983,0.00301726658389214
Tavg,24,100,0.3,7,0.9756712569120399,1.4707849000586275,1.122649847295494,0.13094806671142578,0.0072393114917443145
Tavg,25,200,0.3,5,0.9748825778021636,1.5151789797515327,1.1771357330693082,0.20171523094177246,0.0032548889530067803
Tavg,26,100,0.02,7,0.9362783506482355,2.400095353592046,1.803902302198937,0.12696202596028647,0.013508130806798203
Tavg,27,300,0.3,7,0.9756848951222971,1.470429803858597,1.1197059176137485,0.38199369112650555,0.007227107471089942
Tavg,28,300,0.05,9,0.98170029528085,1.2495725329020535,0.8741190923092117,0.454988956451416,0.008613654922602042
Tavg,29,300,0.01,6,0.9670279223105048,1.7192437069680455,1.2348205972976578,0.3424499034881592,0.008768823578702479
